seed,irrev_sit_count,ablated_sit_count,delta_sit_count,irrev_mean_Ct,ablated_mean_Ct,delta_mean_Ct,irrev_normal_ticks,ablated_normal_ticks,delta_normal_ticks,irrev_alpha_final,ablated_alpha_final,delta_alpha_final,irrev_alpha_slope,ablated_alpha_slope,delta_alpha_slope
147,0.0,0.0,0.0,0.5728790849673203,0.5756761437908496,-0.0027970588235293192,60.0,60.0,0.0,0.5691,0.5691,0.0,0.09586666666666666,0.09586666666666666,0.0
148,0.0,0.0,0.0,0.5772307189542485,0.5787669934640524,-0.00153627450980387,59.0,59.0,0.0,0.5723,0.5723,0.0,0.07649999999999996,0.07649999999999996,0.0
149,0.0,0.0,0.0,0.5758143790849675,0.5770192810457517,-0.001204901960784266,60.0,60.0,0.0,0.8604,0.8604,0.0,0.2946700000000001,0.2946700000000001,0.0
150,0.0,0.0,0.0,0.5731604575163399,0.5759575163398694,-0.0027970588235294302,60.0,60.0,0.0,0.5656,0.5656,0.0,0.0923666666666666,0.0923666666666666,0.0
151,0.0,0.0,0.0,0.5745584967320262,0.5760947712418302,-0.001536274509803981,59.0,59.0,0.0,0.568,0.568,0.0,0.09476666666666678,0.09476666666666678,0.0
152,0.0,0.0,0.0,0.580852614379085,0.582388888888889,-0.001536274509803981,60.0,60.0,0.0,0.5552,0.5552,0.0,0.06933000000000006,0.06933000000000006,0.0
153,0.0,0.0,0.0,0.5754277777777778,0.5766326797385622,-0.001204901960784488,60.0,60.0,0.0,0.9018,0.9018,0.0,0.33764000000000016,0.33764000000000016,0.0
154,0.0,0.0,0.0,0.573957843137255,0.5767549019607844,-0.0027970588235294302,60.0,60.0,0.0,0.56,0.56,0.0,0.08676666666666666,0.08676666666666666,0.0
155,0.0,0.0,0.0,0.5702202614379085,0.571902614379085,-0.0016823529411764682,59.0,59.0,0.0,0.8921,0.8921,0.0,0.3257333333333332,0.3257333333333332,0.0
156,0.0,0.0,0.0,0.578345751633987,0.5800281045751635,-0.0016823529411764682,59.0,59.0,0.0,0.8646,0.8646,0.0,0.3020100000000001,0.3020100000000001,0.0
157,0.0,0.0,0.0,0.5754277777777778,0.5766326797385622,-0.001204901960784488,60.0,60.0,0.0,0.8973,0.8973,0.0,0.33276000000000006,0.33276000000000006,0.0
158,0.0,0.0,0.0,0.5714232026143792,0.572959477124183,-0.00153627450980387,60.0,60.0,0.0,0.561,0.561,0.0,0.08777999999999986,0.08777999999999986,0.0
159,0.0,0.0,0.0,0.5751944444444445,0.5763993464052288,-0.001204901960784377,60.0,60.0,0.0,0.8668,0.8668,0.0,0.30107000000000017,0.30107000000000017,0.0
160,0.0,0.0,0.0,0.5750915032679739,0.5762964052287582,-0.001204901960784377,60.0,60.0,0.0,0.8985,0.8985,0.0,0.3327700000000001,0.3327700000000001,0.0
161,0.0,0.0,0.0,0.5758143790849675,0.5770192810457517,-0.001204901960784266,60.0,60.0,0.0,0.8604,0.8604,0.0,0.2946700000000001,0.2946700000000001,0.0
162,0.0,0.0,0.0,0.5818016339869282,0.5833379084967322,-0.001536274509803981,60.0,60.0,0.0,0.5751,0.5751,0.0,0.10118333333333335,0.10118333333333335,0.0
163,0.0,0.0,0.0,0.5720369281045753,0.5737192810457518,-0.0016823529411764682,59.0,59.0,0.0,0.5409,0.5409,0.0,0.06591666666666673,0.06591666666666673,0.0
164,0.0,0.0,0.0,0.5728790849673203,0.5756761437908496,-0.0027970588235293192,60.0,60.0,0.0,0.5691,0.5691,0.0,0.09586666666666666,0.09586666666666666,0.0
165,0.0,0.0,0.0,0.5754277777777778,0.5766326797385622,-0.001204901960784488,60.0,60.0,0.0,0.9059,0.9059,0.0,0.33953333333333324,0.33953333333333324,0.0
166,0.0,0.0,0.0,0.5720258169934642,0.573562091503268,-0.001536274509803759,60.0,60.0,0.0,0.5514,0.5514,0.0,0.07816666666666672,0.07816666666666672,0.0
167,0.0,0.0,0.0,0.5807843137254901,0.5819892156862745,-0.001204901960784377,60.0,60.0,0.0,0.5443,0.5443,0.0,0.06943000000000005,0.06943000000000005,0.0
168,0.0,0.0,0.0,0.5793062091503268,0.5809885620915033,-0.0016823529411764682,59.0,59.0,0.0,0.8589,0.8589,0.0,0.2929866666666665,0.2929866666666665,0.0
169,0.0,0.0,0.0,0.5757297385620916,0.5769346405228759,-0.001204901960784266,60.0,60.0,0.0,0.8923,0.8923,0.0,0.32657000000000014,0.32657000000000014,0.0
170,0.0,0.0,0.0,0.5728790849673203,0.5756761437908496,-0.0027970588235293192,60.0,60.0,0.0,0.5691,0.5691,0.0,0.09586666666666666,0.09586666666666666,0.0
171,0.0,0.0,0.0,0.5773630718954249,0.5787437908496733,-0.0013807189542484055,60.0,60.0,0.0,0.8948,0.8948,0.0,0.32843333333333324,0.32843333333333324,0.0
172,0.0,0.0,0.0,0.5684434640522876,0.5716934640522877,-0.003250000000000086,60.0,60.0,0.0,0.8757,0.8757,0.0,0.3115399999999998,0.3115399999999998,0.0
173,0.0,0.0,0.0,0.578843137254902,0.5802238562091503,-0.0013807189542482945,59.0,59.0,0.0,0.8708,0.8708,0.0,0.3050700000000002,0.3050700000000002,0.0
174,0.0,0.0,0.0,0.5755215686274511,0.5767264705882355,-0.001204901960784377,60.0,60.0,0.0,0.8634,0.8634,0.0,0.29767,0.29767,0.0
175,0.0,0.0,0.0,0.5750915032679739,0.5762964052287582,-0.001204901960784377,60.0,60.0,0.0,0.9057,0.9057,0.0,0.34153999999999995,0.34153999999999995,0.0
176,0.0,0.0,0.0,0.5751944444444445,0.5763993464052288,-0.001204901960784377,60.0,60.0,0.0,0.8668,0.8668,0.0,0.30107000000000017,0.30107000000000017,0.0
177,0.0,0.0,0.0,0.5750915032679739,0.5762964052287582,-0.001204901960784377,60.0,60.0,0.0,0.9098,0.9098,0.0,0.34343333333333337,0.34343333333333337,0.0
178,0.0,0.0,0.0,0.5817287581699346,0.5831094771241829,-0.0013807189542482945,59.0,59.0,0.0,0.5489,0.5489,0.0,0.07160999999999995,0.07160999999999995,0.0
179,0.0,0.0,0.0,0.5750915032679739,0.5762964052287582,-0.001204901960784377,60.0,60.0,0.0,0.8997,0.8997,0.0,0.3339700000000001,0.3339700000000001,0.0
180,0.0,0.0,0.0,0.5800826797385621,0.5816189542483661,-0.001536274509803981,59.0,59.0,0.0,0.8475,0.8475,0.0,0.2817700000000001,0.2817700000000001,0.0
181,0.0,0.0,0.0,0.5767522875816995,0.5784346405228759,-0.0016823529411763571,58.0,58.0,0.0,0.5475,0.5475,0.0,0.07358333333333339,0.07358333333333339,0.0
182,0.0,0.0,0.0,0.5711745098039216,0.574186274509804,-0.0030117647058823804,60.0,60.0,0.0,0.8803,0.8803,0.0,0.3145699999999999,0.3145699999999999,0.0
183,0.0,0.0,0.0,0.5683261437908499,0.5715761437908498,-0.003249999999999864,60.0,60.0,0.0,0.8948,0.8948,0.0,0.3305233333333334,0.3305233333333334,0.0
184,0.0,0.0,0.0,0.578843137254902,0.5802238562091503,-0.0013807189542482945,59.0,59.0,0.0,0.8708,0.8708,0.0,0.3050700000000002,0.3050700000000002,0.0
185,0.0,0.0,0.0,0.5755339869281048,0.576738888888889,-0.001204901960784266,60.0,60.0,0.0,0.8926,0.8926,0.0,0.3268700000000001,0.3268700000000001,0.0
186,0.0,0.0,0.0,0.5768503267973858,0.5785326797385622,-0.0016823529411763571,58.0,58.0,0.0,0.5597,0.5597,0.0,0.07361666666666661,0.07361666666666661,0.0
187,0.0,0.0,0.0,0.5731604575163399,0.5759575163398694,-0.0027970588235294302,60.0,60.0,0.0,0.5656,0.5656,0.0,0.0923666666666666,0.0923666666666666,0.0
188,0.0,0.0,0.0,0.5755281045751635,0.5770643790849674,-0.001536274509803981,60.0,60.0,0.0,0.8945,0.8945,0.0,0.3281333333333333,0.3281333333333333,0.0
189,0.0,0.0,0.0,0.573957843137255,0.5767549019607844,-0.0027970588235294302,60.0,60.0,0.0,0.56,0.56,0.0,0.08676666666666666,0.08676666666666666,0.0
190,0.0,0.0,0.0,0.5763866013071897,0.5777673202614381,-0.0013807189542484055,60.0,60.0,0.0,0.9113,0.9113,0.0,0.3449333333333332,0.3449333333333332,0.0
191,0.0,0.0,0.0,0.5717232026143791,0.5734055555555557,-0.0016823529411765792,59.0,59.0,0.0,0.5468,0.5468,0.0,0.07356666666666678,0.07356666666666678,0.0
192,0.0,0.0,0.0,0.5714232026143792,0.572959477124183,-0.00153627450980387,60.0,60.0,0.0,0.5628,0.5628,0.0,0.08910333333333337,0.08910333333333337,0.0
193,0.0,0.0,0.0,0.5770303921568628,0.5784111111111111,-0.0013807189542482945,60.0,60.0,0.0,0.8853,0.8853,0.0,0.32076000000000016,0.32076000000000016,0.0
194,0.0,0.0,0.0,0.578843137254902,0.5802238562091503,-0.0013807189542482945,59.0,59.0,0.0,0.8708,0.8708,0.0,0.3050700000000002,0.3050700000000002,0.0
195,0.0,0.0,0.0,0.5702202614379085,0.571902614379085,-0.0016823529411764682,59.0,59.0,0.0,0.8912,0.8912,0.0,0.3291400000000001,0.3291400000000001,0.0
196,0.0,0.0,0.0,0.5807839869281046,0.5823202614379085,-0.00153627450980387,60.0,60.0,0.0,0.5479,0.5479,0.0,0.062029999999999974,0.062029999999999974,0.0
197,0.0,0.0,0.0,0.578843137254902,0.5802238562091503,-0.0013807189542482945,59.0,59.0,0.0,0.8708,0.8708,0.0,0.3050700000000002,0.3050700000000002,0.0
198,0.0,0.0,0.0,0.5751977124183008,0.576402614379085,-0.001204901960784266,60.0,60.0,0.0,0.8966,0.8966,0.0,0.3308700000000002,0.3308700000000002,0.0
199,0.0,0.0,0.0,0.5719663398692811,0.573502614379085,-0.00153627450980387,60.0,60.0,0.0,0.5483,0.5483,0.0,0.07506666666666673,0.07506666666666673,0.0
