seed,irrev_sit_count,ablated_sit_count,delta_sit_count,irrev_mean_Ct,ablated_mean_Ct,delta_mean_Ct,irrev_normal_ticks,ablated_normal_ticks,delta_normal_ticks,irrev_alpha_final,ablated_alpha_final,delta_alpha_final,irrev_alpha_slope,ablated_alpha_slope,delta_alpha_slope
128,0.0,0.0,0.0,0.5676258169934641,0.626985294117647,-0.05935947712418288,60.0,56.0,4.0,0.9006,0.9005,9.999999999998899e-05,0.3367133333333333,0.33661333333333343,9.999999999987796e-05
129,0.0,0.0,0.0,0.5679584967320263,0.6266833333333334,-0.05872483660130712,60.0,56.0,4.0,0.9015,0.9054,-0.0039000000000000146,0.3376133333333332,0.34151333333333334,-0.0039000000000001256
130,0.0,0.0,0.0,0.569390522875817,0.6292166666666666,-0.059826143790849606,59.0,55.0,4.0,0.8698,0.8697,9.999999999998899e-05,0.2959466666666668,0.2958466666666667,0.00010000000000010001
131,0.0,0.0,0.0,0.5696375816993464,0.6278555555555555,-0.05821797385620908,59.0,56.0,3.0,0.8704,0.8835,-0.0131,0.2965466666666666,0.30964666666666685,-0.013100000000000223
132,0.0,0.0,0.0,0.5668728758169934,0.6284993464052288,-0.06162647058823534,60.0,56.0,4.0,0.8553,0.8764,-0.021100000000000008,0.28144666666666684,0.30254666666666674,-0.021099999999999897
133,0.0,0.0,0.0,0.5697696078431372,0.6299715686274509,-0.06020196078431361,59.0,56.0,3.0,0.8742,0.8972,-0.02300000000000002,0.30190666666666655,0.32490666666666657,-0.02300000000000002
134,0.0,0.0,0.0,0.5669202614379085,0.6248967320261438,-0.057976470588235296,60.0,56.0,4.0,0.9113,0.9097,0.0016000000000000458,0.3355066666666666,0.3339066666666668,0.0015999999999998238
135,0.0,0.0,0.0,0.5664666666666667,0.6256428104575164,-0.05917614379084968,60.0,56.0,4.0,0.8926,0.8925,9.999999999998899e-05,0.3268700000000001,0.3267700000000001,9.999999999998899e-05
136,0.0,0.0,0.0,0.5676565359477124,0.6266833333333334,-0.059026797385621,60.0,56.0,4.0,0.9009,0.9008,9.999999999998899e-05,0.3351700000000001,0.3350700000000002,9.999999999987796e-05
137,0.0,0.0,0.0,0.569390522875817,0.6274218954248365,-0.058031372549019467,59.0,55.0,4.0,0.8665,0.8742,-0.007699999999999929,0.2926466666666666,0.30034666666666654,-0.007699999999999929
138,0.0,0.0,0.0,0.5699794117647059,0.6274218954248365,-0.057442483660130605,59.0,55.0,4.0,0.8657,0.8742,-0.008499999999999952,0.2918466666666667,0.30034666666666654,-0.008499999999999841
139,0.0,0.0,0.0,0.5669166666666666,0.6265009803921567,-0.05958431372549011,60.0,56.0,4.0,0.8938,0.8937,9.999999999998899e-05,0.3199466666666667,0.3198466666666666,0.00010000000000010001
140,0.0,0.0,0.0,0.5664725490196079,0.6256029411764706,-0.05913039215686278,60.0,56.0,4.0,0.8634,0.8633,9.999999999998899e-05,0.29767,0.2975700000000002,9.999999999976694e-05
141,0.0,0.0,0.0,0.5696375816993464,0.627080065359477,-0.057442483660130605,59.0,55.0,4.0,0.8704,0.8788,-0.008400000000000074,0.2965466666666666,0.3049466666666666,-0.008399999999999963
142,0.0,0.0,0.0,0.5697941176470588,0.6279836601307188,-0.05818954248366004,59.0,56.0,3.0,0.8708,0.8815,-0.010699999999999932,0.3050700000000002,0.3157700000000001,-0.010699999999999932
143,0.0,0.0,0.0,0.5697941176470588,0.6279836601307188,-0.05818954248366004,59.0,56.0,3.0,0.8708,0.8815,-0.010699999999999932,0.3050700000000002,0.3157700000000001,-0.010699999999999932
144,0.0,0.0,0.0,0.5696375816993464,0.6278555555555555,-0.05821797385620908,59.0,56.0,3.0,0.8704,0.8835,-0.0131,0.2965466666666666,0.30964666666666685,-0.013100000000000223
145,0.0,0.0,0.0,0.565421568627451,0.6328725490196078,-0.0674509803921568,59.0,56.0,3.0,0.5641,0.5705,-0.006399999999999961,0.09086666666666665,0.09726666666666661,-0.006399999999999961
146,0.0,0.0,0.0,0.5660666666666666,0.6252330065359478,-0.059166339869281215,60.0,56.0,4.0,0.9118,0.9117,0.00010000000000010001,0.3375800000000002,0.3374800000000002,9.999999999998899e-05
147,0.0,0.0,0.0,0.572845751633987,0.6314918300653595,-0.058646078431372484,60.0,56.0,4.0,0.5692,0.5691,9.999999999998899e-05,0.09596666666666664,0.09586666666666666,9.999999999998899e-05
148,0.0,0.0,0.0,0.5696375816993464,0.6278555555555555,-0.05821797385620908,59.0,56.0,3.0,0.8704,0.8835,-0.0131,0.2965466666666666,0.30964666666666685,-0.013100000000000223
149,0.0,0.0,0.0,0.5696375816993464,0.6278555555555555,-0.05821797385620908,59.0,56.0,3.0,0.8704,0.8835,-0.0131,0.2965466666666666,0.30964666666666685,-0.013100000000000223
150,0.0,0.0,0.0,0.5693519607843137,0.6263986928104575,-0.05704673202614374,58.0,55.0,3.0,0.8573,0.8692,-0.011900000000000022,0.29313999999999985,0.30504,-0.011900000000000133
151,0.0,0.0,0.0,0.5664702614379085,0.6251928104575164,-0.05872254901960794,60.0,56.0,4.0,0.8935,0.8974,-0.0039000000000000146,0.3277700000000001,0.33167000000000024,-0.0039000000000001256
152,0.0,0.0,0.0,0.5661339869281046,0.6251928104575164,-0.05905882352941183,60.0,56.0,4.0,0.9012,0.9011,9.999999999998899e-05,0.33666000000000007,0.3365600000000001,9.999999999998899e-05
153,0.0,0.0,0.0,0.5664702614379085,0.6251928104575164,-0.05872254901960794,60.0,56.0,4.0,0.9059,0.9097,-0.0037999999999999146,0.33953333333333324,0.3433333333333334,-0.0038000000000001366
154,0.0,0.0,0.0,0.5660232026143791,0.6253068627450981,-0.05928366013071895,60.0,56.0,4.0,0.8705,0.8704,0.00010000000000010001,0.29470666666666656,0.2946066666666667,9.999999999987796e-05
155,0.0,0.0,0.0,0.5709692810457516,0.6292745098039215,-0.0583052287581699,59.0,57.0,2.0,0.5652,0.5767,-0.011499999999999955,0.07933000000000007,0.09082999999999991,-0.011499999999999844
156,0.0,0.0,0.0,0.5657303921568626,0.6248967320261438,-0.059166339869281215,60.0,56.0,4.0,0.9038,0.9037,0.00010000000000010001,0.33269666666666653,0.33259666666666676,9.999999999976694e-05
157,0.0,0.0,0.0,0.5661454248366014,0.625275816993464,-0.059130392156862666,60.0,56.0,4.0,0.8668,0.8667,9.999999999998899e-05,0.30107000000000017,0.30097000000000007,0.00010000000000010001
158,0.0,0.0,0.0,0.5618614379084967,0.6295274509803921,-0.06766601307189535,60.0,57.0,3.0,0.561,0.561,0.0,0.08777999999999986,0.08777999999999986,0.0
159,0.0,0.0,0.0,0.5699794117647059,0.6278555555555555,-0.0578761437908496,59.0,56.0,3.0,0.8657,0.8835,-0.017799999999999927,0.2918466666666667,0.30964666666666685,-0.01780000000000015
160,0.0,0.0,0.0,0.569390522875817,0.6265447712418301,-0.057154248366013016,59.0,55.0,4.0,0.8685,0.877,-0.008499999999999952,0.2946466666666667,0.30314666666666656,-0.008499999999999841
161,0.0,0.0,0.0,0.5663617647058824,0.6276875816993464,-0.061325816993463955,60.0,56.0,4.0,0.8582,0.8793,-0.021100000000000008,0.28434666666666664,0.30544666666666653,-0.021099999999999897
162,0.0,0.0,0.0,0.5601545751633987,0.6294176470588233,-0.06926307189542458,59.0,56.0,3.0,0.8909,0.8909,0.0,0.31510666666666665,0.31510666666666665,0.0
163,0.0,0.0,0.0,0.5662529411764705,0.6300937908496732,-0.0638408496732027,60.0,55.0,5.0,0.8618,0.8656,-0.0038000000000000256,0.2879466666666667,0.2917466666666667,-0.0038000000000000256
164,0.0,0.0,0.0,0.5696375816993464,0.6281575163398692,-0.05851993464052274,59.0,56.0,3.0,0.8704,0.8811,-0.010700000000000043,0.2965466666666666,0.30724666666666667,-0.010700000000000043
165,0.0,0.0,0.0,0.5653849673202614,0.6246686274509803,-0.05928366013071884,60.0,56.0,4.0,0.8769,0.8768,9.999999999998899e-05,0.30110666666666674,0.30100666666666676,9.999999999998899e-05
166,0.0,0.0,0.0,0.5657303921568626,0.6248967320261438,-0.059166339869281215,60.0,56.0,4.0,0.8976,0.8974,0.00019999999999997797,0.32374666666666674,0.32354666666666676,0.00019999999999997797
167,0.0,0.0,0.0,0.5672529411764705,0.6263872549019607,-0.05913431372549016,60.0,56.0,4.0,0.9015,0.9014,9.999999999998899e-05,0.32872333333333315,0.32862333333333316,9.999999999998899e-05
168,0.0,0.0,0.0,0.5664666666666667,0.6256428104575164,-0.05917614379084968,60.0,56.0,4.0,0.8926,0.8925,9.999999999998899e-05,0.3268700000000001,0.3267700000000001,9.999999999998899e-05
169,0.0,0.0,0.0,0.5660689542483659,0.6253068627450982,-0.05923790849673227,60.0,56.0,4.0,0.8624,0.8623,0.00010000000000010001,0.28854666666666673,0.28844666666666674,9.999999999998899e-05
170,0.0,0.0,0.0,0.5697941176470588,0.6295127450980391,-0.05971862745098033,59.0,55.0,4.0,0.8708,0.8707,9.999999999998899e-05,0.3050700000000002,0.3049700000000002,9.999999999998899e-05
171,0.0,0.0,0.0,0.5683003267973857,0.6273271241830065,-0.05902679738562078,60.0,56.0,4.0,0.8948,0.8947,9.999999999998899e-05,0.32843333333333324,0.32833333333333337,9.999999999987796e-05
172,0.0,0.0,0.0,0.5672222222222222,0.6248967320261438,-0.057674509803921636,60.0,56.0,4.0,0.9027,0.905,-0.0023000000000000798,0.32984000000000024,0.3321400000000002,-0.0022999999999999687
173,0.0,0.0,0.0,0.5696375816993464,0.627080065359477,-0.057442483660130605,59.0,55.0,4.0,0.8704,0.8788,-0.008400000000000074,0.2965466666666666,0.3049466666666666,-0.008399999999999963
174,0.0,0.0,0.0,0.5646241830065359,0.6328725490196078,-0.06824836601307183,59.0,56.0,3.0,0.5705,0.5705,0.0,0.09726666666666661,0.09726666666666661,0.0
175,0.0,0.0,0.0,0.5657303921568626,0.6248967320261438,-0.059166339869281215,60.0,56.0,4.0,0.9158,0.9157,9.999999999998899e-05,0.34158000000000033,0.34148000000000023,0.00010000000000010001
176,0.0,0.0,0.0,0.5699794117647059,0.6300937908496732,-0.06011437908496731,59.0,55.0,4.0,0.8657,0.8656,9.999999999998899e-05,0.2918466666666667,0.2917466666666667,9.999999999998899e-05
177,0.0,0.0,0.0,0.5697941176470588,0.6279836601307188,-0.05818954248366004,59.0,56.0,3.0,0.8708,0.8815,-0.010699999999999932,0.3050700000000002,0.3157700000000001,-0.010699999999999932
178,0.0,0.0,0.0,0.5726637254901962,0.6301205882352942,-0.05745686274509798,59.0,56.0,3.0,0.5489,0.5527,-0.0037999999999999146,0.07160999999999995,0.07540999999999998,-0.0038000000000000256
179,0.0,0.0,0.0,0.5661339869281046,0.6251928104575164,-0.05905882352941183,60.0,56.0,4.0,0.8997,0.8996,0.00010000000000010001,0.3339700000000001,0.3338700000000001,9.999999999998899e-05
180,0.0,0.0,0.0,0.5657303921568626,0.6248967320261438,-0.059166339869281215,60.0,56.0,4.0,0.8942,0.894,0.00019999999999997797,0.3203466666666668,0.32014666666666647,0.00020000000000031104
181,0.0,0.0,0.0,0.5693519607843137,0.6295506535947711,-0.06019869281045742,58.0,56.0,2.0,0.8601,0.8823,-0.022199999999999998,0.2983133333333333,0.32051333333333343,-0.02220000000000011
182,0.0,0.0,0.0,0.569390522875817,0.6276875816993464,-0.05829705882352931,59.0,56.0,3.0,0.8675,0.8782,-0.010699999999999932,0.29364666666666683,0.30434666666666677,-0.010699999999999932
183,0.0,0.0,0.0,0.5663686274509804,0.6255349673202614,-0.05916633986928099,60.0,56.0,4.0,0.9084,0.9083,9.999999999998899e-05,0.33418000000000037,0.33408000000000027,0.00010000000000010001
184,0.0,0.0,0.0,0.5690245098039216,0.6288964052287581,-0.05987189542483651,59.0,55.0,4.0,0.8808,0.8807,9.999999999998899e-05,0.30500666666666665,0.30490666666666677,9.999999999987796e-05
185,0.0,0.0,0.0,0.5664666666666667,0.6253065359477125,-0.05883986928104579,60.0,56.0,4.0,0.8926,0.8964,-0.0038000000000000256,0.3268700000000001,0.33067,-0.0037999999999999146
186,0.0,0.0,0.0,0.5690245098039216,0.6264807189542483,-0.057456209150326676,59.0,55.0,4.0,0.8808,0.8893,-0.008499999999999952,0.30500666666666665,0.3135066666666666,-0.008499999999999952
187,0.0,0.0,0.0,0.5657418300653595,0.6249797385620915,-0.05923790849673205,60.0,56.0,4.0,0.8646,0.8645,9.999999999998899e-05,0.2907466666666667,0.2906466666666667,9.999999999998899e-05
188,0.0,0.0,0.0,0.5663601307189542,0.6264346405228757,-0.06007450980392148,60.0,56.0,4.0,0.8945,0.8944,9.999999999998899e-05,0.3281333333333333,0.3280333333333333,9.999999999998899e-05
189,0.0,0.0,0.0,0.5663617647058824,0.6249797385620915,-0.05861797385620915,60.0,56.0,4.0,0.8571,0.8634,-0.006299999999999972,0.28324666666666665,0.2895466666666665,-0.006299999999999861
190,0.0,0.0,0.0,0.5657267973856208,0.6250104575163398,-0.05928366013071895,60.0,56.0,4.0,0.9066,0.9065,9.999999999998899e-05,0.3308066666666668,0.3307066666666668,9.999999999998899e-05
191,0.0,0.0,0.0,0.5619967320261438,0.6297745098039215,-0.06777777777777771,59.0,57.0,2.0,0.5468,0.5554,-0.008600000000000052,0.07356666666666678,0.08216666666666661,-0.00859999999999983
192,0.0,0.0,0.0,0.5657303921568626,0.6248967320261438,-0.059166339869281215,60.0,56.0,4.0,0.9086,0.9085,9.999999999998899e-05,0.3328066666666666,0.3327066666666666,9.999999999998899e-05
193,0.0,0.0,0.0,0.5618614379084967,0.6295274509803921,-0.06766601307189535,60.0,57.0,3.0,0.5584,0.5584,0.0,0.08516666666666672,0.08516666666666672,0.0
194,0.0,0.0,0.0,0.5697941176470588,0.6268408496732026,-0.057046732026143854,59.0,55.0,4.0,0.8708,0.8792,-0.008399999999999963,0.3050700000000002,0.31347000000000025,-0.008400000000000074
195,0.0,0.0,0.0,0.5605581699346405,0.629713725490196,-0.06915555555555553,59.0,56.0,3.0,0.8912,0.8912,0.0,0.3291400000000001,0.3291400000000001,0.0
196,0.0,0.0,0.0,0.5670669934640523,0.6277192810457516,-0.06065228758169927,58.0,55.0,3.0,0.5674,0.5709,-0.0034999999999999476,0.07697999999999999,0.08047999999999983,-0.0034999999999998366
197,0.0,0.0,0.0,0.5696375816993464,0.6278555555555555,-0.05821797385620908,59.0,56.0,3.0,0.8704,0.8835,-0.0131,0.2965466666666666,0.30964666666666685,-0.013100000000000223
198,0.0,0.0,0.0,0.569390522875817,0.6276875816993464,-0.05829705882352931,59.0,56.0,3.0,0.8665,0.8773,-0.01079999999999992,0.2926466666666666,0.30344666666666675,-0.010800000000000143
199,0.0,0.0,0.0,0.569390522875817,0.6276875816993464,-0.05829705882352931,59.0,56.0,3.0,0.8685,0.8793,-0.01079999999999992,0.2946466666666667,0.30544666666666653,-0.01079999999999981
